Latitude,Longitude,Yaw,Course,WindDir,RudderAngle,SailAngle,Speed,Waypoint,LogState,Autopilot,TimeStamp
-5.839548,-35.201366,173.84,161.43,0.00,0.00,0.00,2.67,0,1,0,656146
-5.839562,-35.201358,173.04,125.44,22.50,0.00,0.00,3.26,0,1,0,657743
-5.839562,-35.201358,171.71,125.44,22.50,-25.00,0.00,3.26,0,1,0,658188
-5.839562,-35.201358,167.22,125.44,22.50,-90.00,0.00,3.26,0,1,0,658615
-5.839570,-35.201351,151.03,148.39,22.50,-90.00,0.00,1.89,0,1,0,659781
-5.839570,-35.201351,146.20,148.39,22.50,-90.00,0.00,1.89,0,1,0,660221
-5.839570,-35.201351,135.76,148.39,22.50,-90.00,0.00,1.89,0,1,0,660975
-5.839570,-35.201351,132.11,148.39,22.50,0.00,0.00,1.89,0,1,0,661411
-5.839578,-35.201351,130.42,113.21,22.50,0.00,0.00,1.13,0,1,0,662152
-5.839578,-35.201351,130.58,113.21,22.50,0.00,0.00,1.13,0,1,0,662590
-5.839578,-35.201351,129.34,113.21,0.00,0.00,0.00,1.13,0,1,0,663033
-5.839578,-35.201347,121.03,92.28,0.00,-90.00,30.00,1.87,0,1,0,664226
-5.839578,-35.201347,116.29,92.28,112.50,-90.00,31.00,1.87,0,1,0,664671
-5.839578,-35.201339,101.97,92.28,112.50,-90.00,29.00,1.87,0,1,0,665406
-5.839578,-35.201339,93.22,140.67,112.50,-90.00,31.00,0.44,0,1,0,665863
-5.839578,-35.201335,74.15,140.67,112.50,-90.00,31.00,0.44,0,1,0,666599
-5.839578,-35.201335,63.86,140.67,112.50,-90.00,31.00,0.44,0,1,0,667046
-5.839577,-35.201332,53.14,88.49,22.50,-90.00,30.00,2.15,0,1,0,667485
-5.839573,-35.201328,26.13,88.49,22.50,-90.00,30.00,2.15,0,1,0,668663
-5.839573,-35.201328,18.40,88.49,22.50,-90.00,31.00,2.15,0,1,0,669103
-5.839570,-35.201320,4.56,43.05,22.50,-90.00,31.00,2.37,0,1,0,669881
-5.839563,-35.201316,-15.28,43.05,0.00,-90.00,31.00,2.37,0,1,0,671079
-5.839555,-35.201316,-20.19,357.75,0.00,-90.00,30.00,3.02,0,1,0,671508
-5.839547,-35.201316,-45.92,357.75,22.50,-88.00,30.00,3.02,0,1,0,673132
-5.839540,-35.201320,-51.40,357.75,112.50,-86.00,30.00,3.02,0,1,0,673567
-5.839535,-35.201324,-71.21,310.26,112.50,-86.00,31.00,2.57,0,1,0,674746
-5.839535,-35.201324,-78.00,310.26,112.50,-86.00,31.00,2.57,0,1,0,675177
-5.839535,-35.201332,-99.15,310.26,-112.50,-84.00,31.00,2.57,0,1,0,676375
-5.839537,-35.201335,-106.75,258.87,112.50,-81.00,31.00,3.13,0,1,0,676811
-5.839538,-35.201343,-119.83,258.87,0.00,-81.00,30.00,3.13,0,1,0,677574
-5.839547,-35.201354,-108.52,222.84,67.50,24.00,29.00,2.85,0,1,0,679199
-5.839547,-35.201354,-104.72,222.84,67.50,-45.00,27.00,2.85,0,1,0,679659
-5.839553,-35.201358,-109.03,222.77,67.50,-30.00,27.00,3.30,0,1,0,680844
-5.839558,-35.201362,-97.76,222.77,-45.00,-27.00,25.00,3.30,0,1,0,681279
-5.839565,-35.201366,-92.96,210.46,45.00,-77.00,24.00,2.39,0,1,0,682467
-5.839565,-35.201366,-83.44,210.46,45.00,-59.00,22.00,2.39,0,1,0,682902
-5.839568,-35.201370,-79.77,210.46,45.00,-72.00,21.00,2.39,0,1,0,683354
-5.839568,-35.201370,-86.51,210.46,-45.00,-86.00,21.00,2.39,0,1,0,683647
-5.839568,-35.201370,-94.75,210.46,45.00,-86.00,25.00,2.39,0,1,0,684078
-5.839570,-35.201377,-100.23,279.52,-67.50,-86.00,24.00,2.32,0,1,0,684521
-5.839570,-35.201381,-110.45,279.52,-67.50,-7.00,28.00,2.32,0,1,0,685270
-5.839570,-35.201381,-104.36,279.52,67.50,58.00,26.00,2.32,0,1,0,685707
-5.839570,-35.201381,-93.99,279.52,67.50,90.00,25.00,2.32,0,1,0,686154
-5.839568,-35.201381,-78.62,279.52,112.50,90.00,25.00,2.32,0,1,0,686892
-5.839550,-35.201396,8.95,313.81,112.50,90.00,44.00,3.32,0,1,0,693425
-5.839540,-35.201400,13.23,341.66,22.50,0.00,45.00,3.17,0,1,0,694600
-5.839520,-35.201396,12.13,9.58,157.50,0.00,51.00,3.78,0,1,0,695769
-5.839512,-35.201393,10.53,9.58,157.50,0.00,51.00,3.78,0,1,0,696231
-5.839512,-35.201393,10.95,9.58,22.50,90.00,51.00,3.78,0,1,0,696965
-5.839512,-35.201393,17.68,9.58,0.00,90.00,51.00,3.78,0,1,0,697401
-5.839493,-35.201389,36.90,24.59,112.50,0.00,51.00,4.32,0,1,0,699028
-5.839482,-35.201385,51.00,17.32,22.50,0.00,0.00,3.98,0,1,0,700205
-5.839482,-35.201385,51.18,17.32,22.50,0.00,0.00,3.98,0,1,0,700639
-5.839482,-35.201385,51.84,17.32,0.00,0.00,0.00,3.98,0,1,0,701081
-5.839470,-35.201385,50.62,16.01,0.00,0.00,0.00,2.22,0,1,0,702255
-5.839470,-35.201385,49.95,16.01,0.00,0.00,0.00,2.22,0,1,0,702703
-5.839470,-35.201385,49.98,16.01,22.50,0.00,0.00,2.22,0,1,0,703132
-5.839458,-35.201370,57.34,47.11,112.50,90.00,61.00,3.09,0,1,1,704747
-5.839453,-35.201370,76.91,47.11,22.50,90.00,61.00,3.09,0,1,1,705625
-5.839440,-35.201339,153.11,52.31,112.50,90.00,61.00,3.17,0,1,1,712418
-5.839458,-35.201313,155.24,128.08,45.00,-90.00,0.00,2.72,0,1,1,716254
-5.839458,-35.201313,159.58,128.08,45.00,-90.00,24.00,2.72,0,1,1,716680
-5.839462,-35.201305,147.94,120.44,22.50,-90.00,11.00,2.69,0,1,1,718828
-5.839462,-35.201305,136.48,120.44,22.50,-90.00,0.00,2.69,0,1,0,719173
-5.839462,-35.201305,128.39,120.44,112.50,0.00,0.00,2.69,0,1,0,719553
-5.839470,-35.201286,106.26,96.15,22.50,-90.00,0.00,2.19,0,1,0,721235
-5.839470,-35.201286,95.78,96.15,112.50,4.00,0.00,2.19,0,1,0,721575
-5.839470,-35.201278,93.94,84.11,112.50,-90.00,0.00,1.93,0,1,0,723276
-5.839470,-35.201278,98.14,28.08,112.50,-90.00,0.00,0.54,0,1,0,724503
-5.839468,-35.201274,33.00,28.08,-67.50,-90.00,21.00,0.54,0,1,0,728182
-5.839448,-35.201297,-67.13,313.13,0.00,-90.00,21.00,2.48,0,1,0,735063
-5.839448,-35.201316,-111.61,251.85,0.00,-86.00,40.00,3.13,0,1,0,737457
-5.839472,-35.201347,-61.06,251.85,0.00,-86.00,56.00,3.13,0,1,0,741952
-5.839487,-35.201385,-147.05,266.00,-157.50,-86.00,52.00,3.78,0,1,0,745519
-5.839517,-35.201381,-166.76,266.00,0.00,-68.00,60.00,3.78,0,1,0,749972
-5.839517,-35.201381,-162.18,266.00,-67.50,-90.00,55.00,3.78,0,1,0,751153
-5.839552,-35.201370,137.33,155.67,22.50,0.00,56.00,3.78,0,1,0,753533
-5.839552,-35.201370,145.82,155.67,22.50,0.00,58.00,3.78,0,1,0,754418
-5.839562,-35.201358,147.05,122.25,22.50,0.00,58.00,2.70,0,1,0,755164
-5.839562,-35.201358,151.92,122.25,0.00,-5.00,60.00,2.70,0,1,0,755614
-5.839562,-35.201358,141.27,122.25,22.50,-23.00,58.00,2.70,0,1,0,756366
-5.839567,-35.201347,128.13,113.70,0.00,60.00,60.00,3.02,0,1,0,757548
-5.839567,-35.201347,131.59,113.70,0.00,65.00,60.00,3.02,0,1,0,757989
-5.839567,-35.201347,137.78,113.70,0.00,90.00,58.00,3.02,0,1,0,758447
-5.839567,-35.201347,144.36,113.70,0.00,90.00,60.00,3.02,0,1,0,758744
-5.839567,-35.201328,158.24,93.57,-22.50,54.00,27.00,3.41,0,1,0,759640
-5.839568,-35.201320,-179.59,111.76,67.50,85.00,27.00,2.93,0,1,0,761259
-5.839568,-35.201320,-176.94,111.76,0.00,-3.00,0.00,2.93,0,1,0,761700
-5.839570,-35.201316,-163.94,134.20,45.00,0.00,0.00,2.06,0,1,0,762444
-5.839570,-35.201316,-163.23,134.20,45.00,0.00,0.00,2.06,0,1,0,762886
-5.839575,-35.201313,-159.67,134.20,0.00,0.00,0.00,2.06,0,1,0,765298
-5.839567,-35.201316,-156.69,323.22,22.50,0.00,0.00,1.54,0,1,0,767719
-5.839560,-35.201316,-157.23,323.22,-22.50,0.00,0.00,1.54,0,1,0,768477
-5.839560,-35.201316,-158.56,319.80,-22.50,0.00,0.00,1.54,0,1,0,768912
-5.839557,-35.201320,-157.17,319.80,22.50,0.00,0.00,1.54,0,1,0,769360
-5.839557,-35.201320,-157.17,329.87,0.00,0.00,0.00,1.65,0,1,0,770109
-5.839555,-35.201320,-153.70,329.87,22.50,0.00,0.00,1.65,0,1,0,770571
-5.839555,-35.201320,-153.64,329.87,22.50,0.00,0.00,1.65,0,1,0,770863
-5.839552,-35.201324,-152.73,329.87,0.00,0.00,0.00,1.65,0,1,0,771306
-5.839552,-35.201324,-152.05,308.93,-22.50,0.00,0.00,1.72,0,1,0,771761
-5.839548,-35.201328,-150.84,308.93,0.00,0.00,0.00,1.72,0,1,0,772512
-5.839548,-35.201328,-149.95,308.93,0.00,0.00,0.00,1.72,0,1,0,772970
-5.839548,-35.201328,-150.36,308.93,22.50,0.00,0.00,1.72,0,1,0,773716
-5.839542,-35.201328,-151.16,3.25,22.50,0.00,0.00,2.13,0,1,0,774171
-5.839533,-35.201332,-149.20,3.25,0.00,0.00,0.00,2.13,0,1,0,775354
-5.839533,-35.201328,-148.38,103.88,0.00,0.00,0.00,0.48,0,1,0,775795
-5.839535,-35.201328,-145.68,103.88,22.50,0.00,0.00,0.48,0,1,0,776550
-5.839535,-35.201328,-144.26,103.88,22.50,0.00,0.00,0.48,0,1,0,776992
-5.839535,-35.201328,-142.30,103.88,22.50,0.00,0.00,0.48,0,1,0,777442
-5.839532,-35.201324,-138.42,159.75,0.00,0.00,0.00,0.31,0,1,0,778199
-5.839532,-35.201324,-136.36,159.75,0.00,0.00,0.00,0.31,0,1,0,778647
-5.839533,-35.201324,-130.93,167.00,0.00,0.00,0.00,0.76,0,1,0,779844
-5.839535,-35.201324,-129.57,167.00,0.00,0.00,0.00,0.76,0,1,0,780302
-5.839537,-35.201324,-131.31,167.00,22.50,0.00,0.00,0.76,0,1,0,781485
-5.839537,-35.201324,-130.73,167.00,22.50,0.00,0.00,0.76,0,1,0,781924
-5.839538,-35.201324,-162.24,167.00,0.00,0.00,0.00,0.76,0,1,0,783123
-5.839540,-35.201320,-173.86,167.00,0.00,0.00,0.00,0.76,0,1,0,783581
-5.839540,-35.201320,-151.91,167.00,22.50,0.00,0.00,0.76,0,1,0,784358
-5.839540,-35.201316,-144.57,36.04,22.50,0.00,0.00,2.67,0,1,0,785948
-5.839540,-35.201316,-144.29,36.04,22.50,0.00,0.00,2.67,0,1,0,786393
-5.839575,-35.201305,-143.67,36.04,22.50,0.00,0.00,2.67,0,1,0,787604
-5.839575,-35.201305,-143.81,36.04,22.50,0.00,0.00,2.67,0,1,0,788798
-5.839575,-35.201305,-143.61,167.59,22.50,0.00,0.00,3.59,0,1,0,790000
-5.839575,-35.201305,-143.89,167.59,22.50,0.00,0.00,3.59,0,1,0,790450
-5.839558,-35.201305,-143.73,339.59,22.50,0.00,0.00,0.81,0,1,0,791177
-5.839558,-35.201305,-143.60,339.59,0.00,0.00,0.00,0.81,0,1,0,791634
-5.839548,-35.201309,-143.63,204.00,0.00,0.00,0.00,0.89,0,1,0,792843
-5.839552,-35.201309,-143.44,204.00,0.00,0.00,0.00,0.89,0,1,0,793585
-5.839552,-35.201309,-143.54,204.00,0.00,0.00,0.00,0.89,0,1,0,794046
-5.839553,-35.201305,-143.59,177.41,0.00,0.00,0.00,0.63,0,1,0,795244
-5.839553,-35.201305,-143.73,177.41,0.00,0.00,0.00,0.63,0,1,0,796020
-5.839548,-35.201305,-143.58,280.44,22.50,0.00,0.00,0.61,0,1,0,797212
-5.839548,-35.201305,-143.94,280.44,0.00,4.00,0.00,0.61,0,1,0,798857
-5.839547,-35.201305,-143.76,280.44,0.00,2.00,0.00,0.61,0,1,0,799306
-5.839545,-35.201305,-143.71,280.44,0.00,4.00,0.00,0.61,0,1,0,800494
-5.839545,-35.201305,-143.68,280.44,0.00,2.00,0.00,0.61,0,1,0,800930
-5.839547,-35.201305,-143.82,204.81,0.00,9.00,0.00,0.26,0,1,0,802117
-5.839547,-35.201301,-143.87,204.81,0.00,9.00,0.00,0.26,0,1,0,802572
-5.839547,-35.201301,-143.79,204.81,0.00,6.00,0.00,0.26,0,1,0,803007
-5.839547,-35.201301,-143.88,204.81,0.00,9.00,0.00,0.26,0,1,0,803465
-5.839548,-35.201297,-144.13,152.39,22.50,4.00,0.00,1.20,0,1,0,804207
-5.839548,-35.201297,-144.02,152.39,-22.50,4.00,0.00,1.20,0,1,0,804659
-5.839547,-35.201297,-144.10,152.39,22.50,2.00,0.00,1.20,0,1,0,805854
-5.839548,-35.201290,-144.12,152.39,22.50,2.00,0.00,1.20,0,1,0,806301
-5.839548,-35.201290,-143.98,152.39,22.50,2.00,0.00,1.20,0,1,0,807051
-5.839550,-35.201290,-144.13,152.39,22.50,4.00,0.00,1.20,0,1,0,807511
-5.839550,-35.201290,-144.23,152.39,22.50,2.00,0.00,1.20,0,1,0,807949
-5.839550,-35.201290,-143.75,152.39,0.00,4.00,0.00,1.20,0,1,0,809146
-5.839553,-35.201286,-144.38,152.39,-22.50,2.00,0.00,1.20,0,1,0,809922
-5.839553,-35.201286,-144.37,152.39,22.50,0.00,0.00,1.20,0,1,0,810370
-5.839557,-35.201282,-143.79,204.95,-22.50,0.00,0.00,0.83,0,1,0,811548
-5.839557,-35.201282,-144.16,204.95,-22.50,0.00,0.00,0.83,0,1,0,812000
-5.839547,-35.201286,-144.19,337.43,0.00,0.00,0.00,2.89,0,1,0,813198
-5.839532,-35.201297,-144.05,337.43,22.50,0.00,0.00,2.89,0,1,0,814384
-5.839532,-35.201297,-144.16,330.05,22.50,0.00,0.00,8.85,0,1,0,814825
-5.839513,-35.201313,-144.18,330.05,-22.50,0.00,0.00,8.85,0,1,0,815579
-5.839513,-35.201313,-144.16,330.05,-22.50,0.00,0.00,8.85,0,1,0,816021
-5.839495,-35.201320,-144.30,330.05,-22.50,0.00,0.00,8.85,0,1,0,816463
-5.839472,-35.201328,-144.15,334.83,-22.50,0.00,0.00,8.19,0,1,0,817209
-5.839472,-35.201328,-144.20,334.83,22.50,0.00,0.00,8.19,0,1,0,817658
-5.839468,-35.201332,-144.14,334.83,-22.50,0.00,0.00,8.19,0,1,0,818404
-5.839468,-35.201332,-143.85,334.83,-22.50,0.00,0.00,8.19,0,1,0,818858
-5.839470,-35.201332,-144.12,334.00,-22.50,0.00,0.00,2.76,0,1,0,819609
-5.839470,-35.201332,-144.04,334.00,-22.50,0.00,0.00,2.76,0,1,0,820053
-5.839483,-35.201328,-144.04,268.38,0.00,0.00,0.00,0.15,0,1,0,821235
-5.839483,-35.201328,-143.92,268.38,0.00,0.00,0.00,0.15,0,1,0,821689
-5.839488,-35.201328,-143.75,302.11,-22.50,0.00,0.00,0.85,0,1,0,822882
-5.839498,-35.201324,-143.38,302.11,22.50,0.00,0.00,0.85,0,1,0,824079
-5.839513,-35.201320,-142.85,302.11,22.50,0.00,0.00,0.85,0,1,0,824521
-5.839522,-35.201316,-142.39,302.11,22.50,0.00,0.00,0.85,0,1,0,825706
-5.839522,-35.201316,-142.30,302.11,-22.50,0.00,0.00,0.85,0,1,0,826168
-5.839525,-35.201316,-142.35,302.11,0.00,0.00,0.00,0.85,0,1,0,826461
-5.839525,-35.201316,-142.33,302.11,0.00,0.00,0.00,0.85,0,1,0,826915
-5.839530,-35.201313,-142.15,302.11,0.00,0.00,0.00,0.85,0,1,0,827382
-5.839530,-35.201313,-142.41,262.57,0.00,0.00,0.00,1.15,0,1,0,828122
-5.839530,-35.201313,-142.60,262.57,0.00,0.00,0.00,1.15,0,1,0,828581
-5.839530,-35.201313,-142.31,262.57,0.00,0.00,0.00,1.15,0,1,0,829032
