Date,TimeStamp,Latitude,Longitude,Wind Direction,Wind Speed,Rudder Angle,Thruster Power,GPS Course,GPS Speed,Yaw,Pitch,Roll,Magnetometer Heading,Temperature,Pressure,Altitude,Accel_x,Accel_y,Accel_z,Gyro_x,Gyro_y,Gyro_z,Mag_x,Mag_y,Mag_z,Going to waypoint,Autopilot on?
15/11/2018 12:53:44,644.04,-5.839512,-35.201393,22.50,0.00,90.00,51.00,9.58,3.78,10.95,-2.37,-1.09,-99.32,36.80,1003.59,147.32,-11.66,-7.03,259.09,-0.03,-0.23,-0.37,-19.49,122.82,-19.49,0,0
15/11/2018 12:53:44,644.39,-5.839512,-35.201393,0.00,0.00,90.00,51.00,9.58,3.78,17.68,-2.56,-3.82,-105.41,36.80,1003.65,147.57,0.51,-7.03,253.94,-0.05,-0.00,-0.35,-33.05,114.52,-33.05,0,0
15/11/2018 12:53:45,644.73,-5.839503,-35.201393,0.00,0.00,90.00,51.00,24.59,4.32,24.03,-3.27,-3.37,-111.60,36.90,1003.47,147.07,6.59,-2.01,260.12,-0.02,0.01,-0.32,-41.53,104.56,-41.53,0,0
15/11/2018 12:53:46,645.07,-5.839493,-35.201389,112.50,0.00,90.00,51.00,24.59,4.32,29.51,-3.00,-4.26,-117.40,36.90,1003.69,147.32,-0.51,-7.03,259.09,-0.04,0.02,-0.28,-49.15,96.27,-49.15,0,0
15/11/2018 12:53:46,645.42,-5.839493,-35.201389,112.50,0.00,90.00,51.00,24.59,4.32,34.88,-1.92,-3.48,-122.45,36.90,1003.53,147.07,19.77,-10.04,247.76,-0.04,0.02,-0.31,-55.51,87.14,-55.51,0,0
15/11/2018 12:53:46,645.76,-5.839493,-35.201389,112.50,0.00,0.00,51.00,24.59,4.32,36.90,-1.59,-6.47,-126.72,36.90,1003.66,148.58,33.96,-17.07,259.09,0.07,0.08,-0.16,-58.05,79.67,-58.05,0,0
15/11/2018 12:53:46,646.11,-5.839493,-35.201389,22.50,0.00,0.00,50.00,24.59,4.32,45.07,-2.31,-5.65,-134.15,36.90,1003.59,147.32,10.65,-13.05,263.21,0.08,0.01,-0.44,-67.37,69.29,-67.37,0,0
15/11/2018 12:53:47,646.45,-5.839485,-35.201385,22.50,0.00,0.00,52.00,17.32,3.98,50.96,-2.73,-6.34,-142.36,36.90,1003.66,146.73,26.87,-16.06,263.21,-0.04,-0.08,-0.14,-70.34,53.94,-70.34,0,0
15/11/2018 12:53:48,646.83,-5.839482,-35.201385,22.50,0.00,0.00,0.00,17.32,3.98,51.00,-1.65,-4.80,-143.01,37.00,1003.59,147.82,5.58,-12.05,264.24,0.07,0.04,0.04,-71.19,53.11,-71.19,0,0
15/11/2018 12:53:48,647.17,-5.839482,-35.201385,22.50,0.00,0.00,0.00,17.32,3.98,51.18,-3.98,-3.22,-140.75,37.00,1003.53,148.08,-5.58,-5.02,253.94,0.04,-0.03,-0.02,-70.76,57.26,-70.76,0,0
15/11/2018 12:53:48,647.52,-5.839482,-35.201385,0.00,0.00,0.00,0.00,17.32,3.98,51.84,-3.08,-4.50,-141.91,37.00,1003.56,146.98,-3.55,-8.03,261.15,0.04,-0.05,-0.05,-71.61,55.19,-71.61,0,0
15/11/2018 12:53:49,647.86,-5.839475,-35.201385,0.00,0.00,0.00,0.00,17.32,3.98,51.64,-3.11,-2.30,-142.22,37.00,1003.56,148.08,8.62,-21.08,247.76,0.01,0.14,0.01,-73.31,56.02,-73.31,0,0
15/11/2018 12:53:49,648.23,-5.839475,-35.201385,0.00,0.00,0.00,0.00,16.01,2.22,51.26,-1.74,-2.53,-141.57,37.00,1003.59,146.98,6.59,-24.09,260.12,0.07,-0.12,0.01,-71.61,55.60,-71.61,0,0
15/11/2018 12:53:50,648.57,-5.839470,-35.201385,0.00,0.00,0.00,0.00,16.01,2.22,50.62,-4.05,-4.22,-140.00,37.00,1003.66,147.57,-13.69,-20.08,274.54,0.06,-0.13,0.02,-72.03,58.09,-72.03,0,0
15/11/2018 12:53:50,648.92,-5.839470,-35.201385,0.00,0.00,0.00,0.00,16.01,2.22,49.95,-4.43,-2.07,-138.87,37.10,1003.66,147.57,-2.53,-30.12,262.18,0.03,0.02,0.02,-70.76,59.34,-70.76,0,0
15/11/2018 12:53:50,649.29,-5.839470,-35.201385,22.50,0.00,0.00,0.00,16.01,2.22,49.98,-5.03,-2.80,-138.21,37.10,1003.66,145.98,0.51,-27.11,271.45,0.05,0.00,-0.01,-68.64,58.92,-68.64,0,0
15/11/2018 12:53:51,649.64,-5.839463,-35.201377,22.50,0.00,0.00,0.00,16.01,2.22,48.49,-5.22,-2.14,-137.42,37.10,1003.69,147.24,-2.53,-23.09,256.00,-0.01,-0.00,0.04,-68.64,61.00,-68.64,0,0
15/11/2018 12:53:51,649.99,-5.839463,-35.201377,112.50,0.00,90.00,0.00,16.01,2.22,47.37,-5.23,-0.45,-136.28,37.10,1003.63,147.82,3.55,-18.07,249.82,-0.01,0.22,0.02,-66.53,62.24,-66.53,0,1
15/11/2018 12:53:52,650.36,-5.839458,-35.201370,112.50,0.00,90.00,61.00,49.01,3.98,50.24,-3.62,-5.17,-138.32,37.10,1003.59,147.57,-2.53,3.01,270.42,0.06,-0.22,-0.26,-66.95,58.51,-66.95,0,1
15/11/2018 12:53:52,650.73,-5.839458,-35.201370,112.50,0.00,90.00,61.00,47.11,3.09,57.34,-0.65,-3.04,-147.71,37.10,1003.53,147.57,17.74,-11.04,268.36,-0.04,-0.04,-0.33,-72.03,45.64,-72.03,0,1
15/11/2018 12:53:53,651.10,-5.839453,-35.201370,112.50,0.00,90.00,61.00,47.11,3.09,66.71,-0.25,-6.39,-158.79,37.10,1003.59,148.08,5.58,-12.05,265.27,-0.03,0.09,-0.35,-74.15,28.63,-74.15,0,1
15/11/2018 12:53:53,651.46,-5.839453,-35.201370,22.50,0.00,90.00,61.00,47.11,3.09,76.91,-2.62,-4.03,-170.16,37.10,1003.60,147.49,15.71,-14.05,265.27,-0.00,0.03,-0.33,-73.31,11.62,-73.31,0,1
15/11/2018 12:53:53,651.82,-5.839453,-35.201370,22.50,0.00,90.00,11.00,47.11,3.09,85.35,-5.60,-6.29,178.88,37.10,1003.56,147.24,8.62,-22.09,253.94,-0.03,-0.21,-0.35,-74.15,-2.49,-74.15,0,1
15/11/2018 12:53:54,652.19,-5.839448,-35.201366,22.50,0.00,90.00,11.00,47.11,3.09,94.57,-5.76,-4.84,168.03,37.10,1003.60,147.49,10.65,-23.09,251.88,-0.07,0.02,-0.23,-66.53,-16.18,-66.53,0,1
15/11/2018 12:53:54,652.57,-5.839448,-35.201366,22.50,0.00,90.00,11.00,52.31,3.17,101.81,-3.58,-4.55,161.57,37.10,1003.53,148.08,2.53,-21.08,260.12,0.10,-0.04,-0.12,-65.25,-23.65,-65.25,0,1
15/11/2018 12:53:55,652.93,-5.839445,-35.201362,22.50,0.00,90.00,11.00,52.31,3.17,104.15,-3.16,-4.28,162.80,37.20,1003.56,146.73,12.67,-28.11,280.72,0.13,-0.08,-0.01,-67.37,-22.82,-67.37,0,1
15/11/2018 12:53:55,653.30,-5.839445,-35.201362,22.50,0.00,90.00,11.00,52.31,3.17,103.55,-6.45,-1.87,165.15,37.20,1003.63,147.49,2.53,-22.09,265.27,-0.13,0.16,0.13,-66.95,-20.33,-66.95,0,1
15/11/2018 12:53:56,653.68,-5.839443,-35.201358,22.50,0.00,90.00,11.00,52.31,3.17,101.68,-5.38,-2.82,168.94,37.20,1003.60,146.98,0.51,-15.06,248.79,-0.12,-0.04,0.08,-69.49,-14.52,-69.49,0,1
15/11/2018 12:53:56,654.04,-5.839443,-35.201358,45.00,0.00,90.00,11.00,52.31,3.17,100.00,-4.37,-2.80,170.87,37.20,1003.63,147.24,3.55,-15.06,257.03,0.01,0.00,0.05,-69.92,-12.03,-69.92,0,1
15/11/2018 12:53:56,654.41,-5.839443,-35.201358,45.00,0.00,90.00,24.00,52.31,3.17,97.80,-3.68,-2.70,175.10,37.20,1003.53,148.33,6.59,-16.06,252.91,-0.04,0.07,0.07,-71.19,-7.05,-71.19,0,1
15/11/2018 12:53:56,654.79,-5.839443,-35.201358,112.50,0.00,90.00,24.00,52.31,3.17,95.88,-2.89,-4.83,177.81,37.20,1003.60,147.74,24.84,-15.06,254.97,0.05,0.04,-0.02,-72.03,-4.15,-72.03,0,1
15/11/2018 12:53:56,655.16,-5.839443,-35.201358,112.50,0.00,90.00,61.00,52.31,3.17,97.35,-2.29,-7.10,173.08,37.20,1003.60,147.24,7.60,-5.02,264.24,-0.04,-0.12,-0.18,-69.49,-10.37,-69.49,0,1
15/11/2018 12:53:58,655.51,-5.839442,-35.201347,22.50,0.00,90.00,61.00,52.31,3.17,103.59,1.37,-3.48,163.33,37.20,1003.57,147.74,22.81,-16.06,257.03,0.01,0.05,-0.26,-67.37,-19.92,-67.37,0,1
15/11/2018 12:53:58,655.88,-5.839442,-35.201347,22.50,0.00,90.00,11.00,52.31,3.17,110.14,-5.15,-4.91,157.97,37.20,1003.47,148.83,12.67,-25.10,252.91,-0.04,-0.12,-0.27,-64.41,-27.80,-64.41,0,1
15/11/2018 12:53:58,656.23,-5.839442,-35.201347,112.50,0.00,90.00,11.00,52.31,3.17,118.39,-4.75,-5.79,145.45,37.20,1003.60,148.08,15.71,-22.09,263.21,-0.03,-0.08,-0.29,-56.36,-41.91,-56.36,0,1
15/11/2018 12:53:59,656.60,-5.839440,-35.201339,112.50,0.00,90.00,61.00,52.31,3.17,130.24,-1.84,-7.61,132.81,37.20,1003.50,148.08,16.73,-8.03,245.70,-0.05,0.24,-0.35,-47.88,-55.19,-47.88,0,1
15/11/2018 12:53:59,656.95,-5.839440,-35.201339,112.50,0.00,90.00,61.00,52.31,3.17,142.45,-1.27,-5.23,120.96,37.10,1003.56,147.82,26.87,-6.02,236.43,0.01,0.14,-0.43,-38.14,-65.98,-38.14,0,1
15/11/2018 12:53:59,657.32,-5.839440,-35.201339,112.50,0.00,90.00,61.00,52.31,3.17,153.11,1.01,-4.42,111.15,37.10,1003.44,148.58,11.66,-2.01,257.03,0.09,-0.02,-0.35,-26.27,-73.03,-26.27,0,1
15/11/2018 12:54:00,657.70,-5.839440,-35.201332,22.50,0.00,-90.00,61.00,95.77,2.67,164.01,-1.96,-5.50,101.78,37.10,1003.50,148.58,2.53,-4.02,270.42,-0.02,0.04,-0.32,-16.10,-81.33,-16.10,0,1
15/11/2018 12:54:01,658.06,-5.839443,-35.201328,22.50,0.00,-90.00,11.00,95.77,2.67,163.19,-5.66,-3.97,101.51,37.10,1003.47,148.08,11.66,-28.11,261.15,-0.06,-0.00,0.27,-16.10,-82.16,-16.10,0,1
15/11/2018 12:54:01,658.44,-5.839443,-35.201328,22.50,0.00,-90.00,11.00,95.77,2.67,155.06,-6.09,-1.23,114.75,37.20,1003.50,148.08,1.52,-21.08,258.06,-0.03,0.03,0.38,-32.20,-73.86,-32.20,0,1
15/11/2018 12:54:01,658.81,-5.839443,-35.201328,67.50,0.00,90.00,11.00,95.77,2.67,146.84,-4.20,-1.79,126.34,37.20,1003.50,148.83,-4.56,-15.06,261.15,0.03,-0.20,0.25,-44.49,-61.83,-44.49,0,1
15/11/2018 12:54:02,659.17,-5.839448,-35.201320,0.00,0.00,90.00,36.00,95.77,2.67,147.85,-4.33,-0.98,126.40,37.20,1003.50,148.58,-6.59,2.01,256.00,0.00,-0.00,-0.25,-45.34,-60.58,-45.34,0,1
15/11/2018 12:54:02,659.55,-5.839448,-35.201320,22.50,0.00,-90.00,0.00,95.77,2.67,155.82,-0.75,-1.43,112.60,37.20,1003.47,147.49,-3.55,-26.10,253.94,0.04,0.05,-0.37,-30.51,-71.78,-30.51,0,1
15/11/2018 12:54:02,659.92,-5.839448,-35.201320,22.50,0.00,-90.00,11.00,95.77,2.67,155.50,-5.60,-2.04,110.14,37.30,1003.60,147.74,7.60,-26.10,269.39,-0.01,0.07,0.24,-25.85,-75.10,-25.85,0,1
15/11/2018 12:54:03,660.29,-5.839453,-35.201316,0.00,0.00,-90.00,11.00,128.08,2.72,151.41,-4.63,-2.05,122.17,37.30,1003.57,147.49,0.51,-20.08,251.88,-0.01,-0.00,0.10,-41.10,-66.39,-41.10,0,1
15/11/2018 12:54:04,660.66,-5.839458,-35.201313,45.00,0.00,-90.00,0.00,128.08,2.72,155.24,-4.10,-4.05,116.79,37.30,1003.50,147.74,-2.53,-21.08,247.76,0.11,-0.01,-0.28,-34.75,-70.54,-34.75,0,1
15/11/2018 12:54:04,661.03,-5.839458,-35.201313,45.00,0.00,-90.00,24.00,128.08,2.72,159.58,-3.08,-2.06,107.72,37.30,1003.47,147.49,4.56,-18.07,272.48,0.07,0.12,-0.09,-24.15,-76.76,-24.15,0,1
15/11/2018 12:54:04,661.39,-5.839458,-35.201313,22.50,0.00,-90.00,24.00,128.08,2.72,154.93,-3.78,-1.15,114.07,37.30,1003.57,147.49,5.58,-18.07,266.30,0.02,0.20,0.26,-29.66,-70.95,-29.66,0,1
15/11/2018 12:54:05,661.75,-5.839462,-35.201305,0.00,0.00,-90.00,11.00,120.44,2.69,152.60,-4.39,-4.00,119.48,37.30,1003.60,147.74,2.53,-20.08,267.33,0.02,-0.31,-0.05,-38.14,-69.29,-38.14,0,1
15/11/2018 12:54:05,662.12,-5.839462,-35.201305,0.00,0.00,-90.00,0.00,120.44,2.69,155.94,-4.10,-3.12,115.09,37.30,1003.57,147.74,0.51,-22.09,251.88,-0.05,-0.02,-0.21,-33.90,-71.37,-33.90,0,1
15/11/2018 12:54:05,662.50,-5.839462,-35.201305,22.50,0.00,-90.00,0.00,120.44,2.69,155.32,-4.90,-2.81,112.05,37.30,1003.60,147.74,0.51,-17.07,247.76,-0.08,0.07,0.17,-28.81,-72.61,-28.81,0,1
15/11/2018 12:54:05,662.86,-5.839462,-35.201305,22.50,0.00,-90.00,11.00,120.44,2.69,147.94,-4.97,-4.40,122.96,37.30,1003.50,148.33,-3.55,-19.07,262.18,0.03,-0.27,0.33,-41.53,-64.32,-41.53,0,1
15/11/2018 12:54:05,663.21,-5.839462,-35.201305,22.50,0.00,-90.00,0.00,120.44,2.69,136.48,-3.59,0.43,138.54,37.30,1003.50,148.33,-4.56,-19.07,264.24,0.02,0.16,0.49,-55.08,-48.13,-55.08,0,0
15/11/2018 12:54:05,663.54,-5.839462,-35.201305,112.50,0.00,0.00,0.00,120.44,2.69,128.39,-4.01,-2.69,150.40,37.30,1003.50,148.33,1.52,-17.07,257.03,-0.05,-0.02,0.11,-58.90,-35.27,-58.90,0,0
15/11/2018 12:54:05,663.89,-5.839462,-35.201305,112.50,0.00,0.00,0.00,120.44,2.69,125.88,-3.30,-4.05,150.48,37.30,1003.53,147.24,8.62,-16.06,257.03,0.07,-0.08,-0.14,-61.02,-35.68,-61.02,0,0
15/11/2018 12:54:05,664.23,-5.839462,-35.201305,112.50,0.00,-21.00,0.00,120.44,2.69,124.03,-3.97,-1.41,148.33,37.30,1003.53,147.24,4.56,-17.07,263.21,-0.03,0.07,0.04,-58.47,-38.17,-58.47,0,0
15/11/2018 12:54:08,664.57,-5.839470,-35.201290,45.00,0.00,-90.00,0.00,96.15,2.19,116.46,-3.91,-1.62,156.40,37.30,1003.50,148.33,0.51,-21.08,256.00,0.04,0.10,0.31,-64.41,-29.46,-64.41,0,0
15/11/2018 12:54:09,664.91,-5.839470,-35.201286,22.50,0.00,-90.00,0.00,96.15,2.19,106.26,-4.34,-1.98,169.88,37.30,1003.57,148.33,7.60,-21.08,263.21,0.01,0.02,0.35,-69.07,-14.52,-69.07,0,0
15/11/2018 12:54:09,665.25,-5.839470,-35.201286,112.50,0.00,4.00,0.00,96.15,2.19,95.78,-4.61,-4.14,-176.21,37.30,1003.53,148.08,-0.51,-18.07,261.15,-0.05,-0.31,0.22,-73.73,3.32,-73.73,0,0
15/11/2018 12:54:09,665.60,-5.839470,-35.201286,112.50,0.00,-90.00,0.00,96.15,2.19,91.14,-3.97,-1.31,-175.01,37.30,1003.53,147.74,-0.51,-20.08,256.00,-0.01,0.13,-0.05,-75.42,5.39,-75.42,0,0
15/11/2018 12:54:09,665.96,-5.839470,-35.201286,157.50,0.00,-90.00,0.00,96.15,2.19,91.54,-4.33,-1.29,-177.28,37.30,1003.57,148.08,4.56,-17.07,260.12,-0.00,0.13,-0.13,-72.88,1.66,-72.88,0,0
15/11/2018 12:54:10,666.32,-5.839470,-35.201278,157.50,0.00,-90.00,0.00,84.11,1.93,92.33,-2.52,-3.37,178.07,37.30,1003.53,147.74,1.52,-16.06,253.94,0.15,-0.17,-0.11,-72.46,-3.73,-72.46,0,0
15/11/2018 12:54:11,666.67,-5.839470,-35.201278,112.50,0.00,-90.00,0.00,84.11,1.93,93.94,-3.96,-2.13,175.48,37.20,1003.50,148.83,-1.52,-18.07,260.12,-0.03,-0.05,-0.09,-72.46,-7.05,-72.46,0,0
15/11/2018 12:54:11,667.03,-5.839470,-35.201278,112.50,0.00,-90.00,0.00,84.11,1.93,95.92,-4.35,-2.00,173.27,37.20,1003.60,147.74,1.52,-18.07,259.09,-0.07,0.08,-0.07,-69.92,-9.54,-69.92,0,0
15/11/2018 12:54:11,667.39,-5.839470,-35.201278,112.50,0.00,-90.00,0.00,84.11,1.93,97.67,-2.72,-1.92,171.52,37.20,1003.50,148.58,2.53,-15.06,254.97,0.09,0.05,-0.05,-69.49,-11.20,-69.49,0,0
15/11/2018 12:54:12,667.74,-5.839470,-35.201278,112.50,0.00,-90.00,0.00,28.08,0.54,98.14,-3.96,-2.61,170.68,37.20,1003.53,148.33,1.52,-16.06,261.15,-0.03,-0.09,-0.00,-70.76,-13.28,-70.76,0,0
15/11/2018 12:54:12,668.10,-5.839470,-35.201278,112.50,0.00,-90.00,0.00,28.08,0.54,98.22,-3.56,-2.26,171.29,37.20,1003.57,147.49,-5.58,-21.08,260.12,0.04,0.07,0.02,-69.07,-11.62,-69.07,0,0
15/11/2018 12:54:13,668.46,-5.839468,-35.201274,112.50,0.00,-90.00,12.00,28.08,0.54,95.72,-4.03,-1.46,175.38,37.20,1003.60,147.74,-1.52,-16.06,261.15,-0.02,0.05,0.11,-71.61,-7.47,-71.61,0,0
15/11/2018 12:54:13,668.81,-5.839468,-35.201274,112.50,0.00,-90.00,21.00,28.08,0.54,91.52,-2.91,-1.62,-178.62,37.30,1003.60,147.24,-0.51,-16.06,270.42,0.06,0.10,0.15,-72.03,0.41,-72.03,0,0
15/11/2018 12:54:13,669.15,-5.839468,-35.201274,112.50,0.00,-90.00,21.00,28.08,0.54,87.02,-3.96,-4.36,-172.78,37.30,1003.60,147.74,11.66,-16.06,263.21,-0.03,-0.04,0.09,-73.31,7.88,-73.31,0,0
15/11/2018 12:54:14,669.49,-5.839468,-35.201278,22.50,0.00,-90.00,20.00,28.08,0.54,80.37,-1.76,-3.42,-167.27,37.30,1003.57,148.08,0.51,-8.03,249.82,0.07,0.00,0.20,-75.85,16.60,-75.85,0,0
15/11/2018 12:54:14,669.86,-5.839468,-35.201278,22.50,0.00,-90.00,21.00,28.08,0.54,72.78,-2.13,-2.66,-159.31,37.30,1003.53,147.74,-4.56,-7.03,265.27,-0.04,-0.06,0.25,-76.69,27.80,-76.69,0,0
15/11/2018 12:54:14,670.22,-5.839468,-35.201278,67.50,0.00,-90.00,21.00,28.08,0.54,61.40,-1.56,0.71,-148.50,37.30,1003.41,147.74,-125.21,-215.84,266.30,0.00,0.43,0.46,-76.27,46.47,-76.27,0,0
15/11/2018 12:54:14,670.57,-5.839468,-35.201278,67.50,0.00,-90.00,21.00,28.08,0.54,47.66,-1.59,-2.30,-130.63,37.30,1003.38,148.33,12.67,-17.07,265.27,0.06,-0.22,0.43,-64.83,70.95,-64.83,0,0
15/11/2018 12:54:16,670.92,-5.839468,-35.201274,67.50,0.00,-90.00,21.00,28.08,0.54,33.00,-2.87,-2.54,-122.49,37.30,1003.44,149.08,-2.53,-17.07,263.21,0.02,-0.01,0.63,-58.05,89.21,-58.05,0,0
15/11/2018 12:54:16,671.27,-5.839468,-35.201274,67.50,0.00,-90.00,20.00,28.08,0.54,17.35,-4.03,-1.37,-106.64,37.30,1003.38,149.58,1.52,-18.07,260.12,-0.04,0.05,0.61,-33.47,112.03,-33.47,0,0
15/11/2018 12:54:16,671.62,-5.839468,-35.201274,67.50,0.00,-88.00,20.00,28.08,0.54,5.19,-4.10,-3.07,-96.43,37.30,1003.41,148.33,-14.70,-9.04,264.24,-0.05,-0.20,0.48,-14.41,122.82,-14.41,0,0
15/11/2018 12:54:16,671.97,-5.839468,-35.201274,0.00,0.00,-90.00,20.00,28.08,0.54,-2.64,-3.80,-0.07,-88.15,37.30,1003.44,149.08,-2.53,-13.05,264.24,0.10,0.17,0.31,2.12,125.73,2.12,0,0
15/11/2018 12:54:16,672.32,-5.839468,-35.201274,0.00,0.00,-90.00,21.00,28.08,0.54,-7.86,-3.23,-3.40,-84.48,37.30,1003.41,148.33,-4.56,-7.03,267.33,-0.05,0.04,0.25,13.14,127.39,13.14,0,0
15/11/2018 12:54:18,672.67,-5.839465,-35.201278,0.00,0.00,-90.00,21.00,28.08,0.54,-13.48,-2.77,-1.17,-79.10,37.30,1003.35,149.08,-6.59,-7.03,254.97,0.01,0.02,0.30,24.15,128.22,24.15,0,0
15/11/2018 12:54:18,673.00,-5.839465,-35.201278,0.00,0.00,-90.00,20.00,28.08,0.54,-19.36,-1.80,0.58,-72.86,37.30,1003.44,148.58,13.69,-16.06,265.27,0.10,0.07,0.30,39.41,124.90,39.41,0,0
15/11/2018 12:54:18,673.35,-5.839465,-35.201278,0.00,0.00,-90.00,21.00,28.08,0.54,-24.85,-4.21,-2.53,-68.46,37.30,1003.50,148.33,-6.59,-10.04,261.15,-0.06,-0.21,0.25,49.58,121.58,49.58,0,0
15/11/2018 12:54:18,673.70,-5.839465,-35.201278,0.00,0.00,-90.00,20.00,28.08,0.54,-29.18,-3.16,-1.50,-62.54,37.30,1003.50,147.74,-2.53,-14.05,256.00,-0.00,-0.03,0.25,60.59,117.43,60.59,0,0
15/11/2018 12:54:19,674.04,-5.839462,-35.201282,112.50,0.00,-90.00,20.00,331.89,2.24,-34.51,-3.15,0.29,-57.38,37.30,1003.44,148.33,0.51,-17.07,259.09,0.06,0.15,0.28,71.61,110.79,71.61,0,0
15/11/2018 12:54:20,674.38,-5.839457,-35.201286,112.50,0.00,-90.00,20.00,331.89,2.24,-39.31,-4.24,-0.46,-52.44,37.30,1003.41,148.33,0.51,-14.05,257.03,0.01,-0.09,0.21,80.93,102.07,80.93,0,0
15/11/2018 12:54:20,674.74,-5.839457,-35.201286,112.50,0.00,-88.00,21.00,331.89,2.24,-43.87,-3.89,-3.35,-47.72,37.40,1003.47,148.33,-9.63,-17.07,259.09,0.01,-0.23,0.22,88.56,96.68,88.56,0,0
15/11/2018 12:54:20,675.09,-5.839457,-35.201286,22.50,0.00,-90.00,21.00,331.89,2.24,-47.72,-4.10,-2.00,-43.43,37.30,1003.47,148.83,-2.53,-16.06,260.12,-0.03,0.03,0.20,92.80,87.55,92.80,0,0
15/11/2018 12:54:21,675.43,-5.839452,-35.201290,0.00,0.00,-90.00,20.00,331.89,2.24,-52.54,-2.66,1.45,-39.62,37.30,1003.50,148.08,-7.60,-12.05,256.00,0.06,0.00,0.25,97.88,79.67,97.88,0,0
15/11/2018 12:54:21,675.77,-5.839452,-35.201290,0.00,0.00,-90.00,21.00,331.89,2.24,-55.68,-4.27,-2.22,-34.02,37.30,1003.53,148.58,-8.62,-19.07,263.21,-0.01,-0.07,0.12,103.81,68.88,103.81,0,0
15/11/2018 12:54:22,676.12,-5.839448,-35.201297,67.50,0.00,-88.00,20.00,313.13,2.48,-57.93,-4.11,-1.33,-31.93,37.30,1003.50,148.33,-0.51,-19.07,250.85,0.03,0.02,0.11,106.36,65.15,106.36,0,0
15/11/2018 12:54:22,676.47,-5.839448,-35.201297,67.50,0.00,-90.00,21.00,313.13,2.48,-60.80,-4.94,-2.16,-29.43,37.30,1003.53,149.08,-4.56,-18.07,262.18,-0.07,-0.05,0.12,109.32,59.75,109.32,0,0
15/11/2018 12:54:22,676.80,-5.839448,-35.201297,0.00,0.00,-90.00,21.00,313.13,2.48,-67.13,-1.99,1.63,-24.47,37.30,1003.53,147.49,-9.63,-8.03,244.67,-0.00,0.06,0.30,113.56,51.04,113.56,0,0
15/11/2018 12:54:23,677.15,-5.839448,-35.201305,112.50,0.00,-86.00,33.00,313.13,2.48,-72.95,-3.37,-1.39,-17.32,37.30,1003.81,146.48,4.56,-11.04,250.85,0.04,-0.13,0.24,117.37,35.68,117.37,0,0
15/11/2018 12:54:23,677.51,-5.839448,-35.201305,112.50,0.00,-88.00,34.00,294.70,1.78,-78.73,-0.73,-1.70,-11.11,37.30,1003.72,146.23,-1.52,-18.07,250.85,-0.01,-0.03,0.26,119.92,22.41,119.92,0,0
15/11/2018 12:54:24,677.85,-5.839447,-35.201309,112.50,0.00,-88.00,34.00,294.70,1.78,-86.86,-1.74,-1.35,-4.29,37.30,1003.84,145.73,0.51,-4.02,243.64,0.04,-0.11,0.35,119.92,7.88,119.92,0,0
15/11/2018 12:54:24,678.20,-5.839447,-35.201309,112.50,0.00,-86.00,35.00,294.70,1.78,-94.52,-3.10,-0.97,3.79,37.30,1003.72,146.23,-5.58,-21.08,260.12,0.03,-0.05,0.33,116.95,-8.30,116.95,0,0
15/11/2018 12:54:24,678.55,-5.839447,-35.201309,112.50,0.00,-88.00,35.00,294.70,1.78,-103.20,-4.81,-0.22,12.21,37.20,1003.60,146.48,-7.60,-2.01,257.03,0.06,-0.04,0.35,112.71,-26.56,112.71,0,0
15/11/2018 12:54:25,678.90,-5.839448,-35.201316,0.00,0.00,-86.00,40.00,251.85,3.13,-111.61,-2.93,1.39,22.45,37.20,1003.60,147.49,1.52,-13.05,259.09,-0.01,0.06,0.36,102.54,-42.32,102.54,0,0
15/11/2018 12:54:25,679.25,-5.839448,-35.201316,0.00,0.00,-88.00,60.00,251.85,3.13,-111.30,-3.21,0.28,25.17,37.20,1003.63,146.98,-8.62,-10.04,267.33,-0.04,-0.12,-0.23,99.15,-47.72,99.15,0,0
15/11/2018 12:54:26,679.60,-5.839453,-35.201324,0.00,0.00,-66.00,60.00,251.85,3.13,-101.62,-3.64,-5.61,14.92,37.20,1003.66,146.73,10.65,-17.07,264.24,0.04,-0.24,-0.56,108.05,-29.46,108.05,0,0
15/11/2018 12:54:26,679.94,-5.839453,-35.201324,0.00,0.00,-81.00,60.00,251.85,3.13,-93.24,-2.48,-7.03,3.43,37.20,1003.60,147.49,7.60,-12.05,272.48,-0.00,-0.08,-0.30,116.53,-8.30,116.53,0,0
15/11/2018 12:54:26,680.30,-5.839453,-35.201324,0.00,0.00,-81.00,58.00,251.85,3.13,-98.41,-4.00,-4.18,6.16,37.20,1003.60,146.73,4.56,-6.02,272.48,-0.00,0.21,0.34,116.10,-13.28,116.10,0,0
15/11/2018 12:54:27,680.64,-5.839460,-35.201328,0.00,0.00,-84.00,60.00,251.85,3.13,-96.17,-2.48,-1.60,8.57,37.30,1003.72,146.48,6.59,-21.08,252.91,-0.08,-0.15,-0.27,112.71,-17.43,112.71,0,0
15/11/2018 12:54:27,680.99,-5.839460,-35.201328,22.50,0.00,-84.00,60.00,251.85,3.13,-85.94,-3.33,-4.87,-2.36,37.30,1003.60,147.24,3.55,-8.03,262.18,0.08,0.02,-0.52,115.25,2.90,115.25,0,0
15/11/2018 12:54:28,681.33,-5.839467,-35.201335,0.00,0.00,-84.00,56.00,251.85,3.13,-76.08,-1.25,-5.66,-12.07,37.30,1003.69,146.98,9.63,-9.04,273.51,0.08,-0.19,-0.42,119.07,24.48,119.07,0,0
